aid,street_address,postal_code,municipality,population,is capital area,building,description,rent,size,build_year,tax value,euromääräinen erotus,suhteellinen erotus,rental_service,url
481490,Kauppakatu 15 A,60100,Seinäjoki,,0,kerrostalo,"2 h,k,kh,lasit.p",520,56.5,1973,421.4,-98.6,81.04%,Etelä-Pohjanmaan OP-Kiinteistökeskus Oy LKV,/vuokra-asunto/seinajoki/keskusta/kerrostalo/kaksio/481490?entryPoint=fromSearch&rentalIndex=2369
469312,Jyväsentie 2,40500,Jyväskylä,,0,luhtitalo,4H+K+S,1027.61,93.5,1995,832.95,-194.66,81.06%,AVAIN Asumisoikeus Oy,/vuokra-asunto/jyvaskyla/ristonmaa/luhtitalo/4h/469312?entryPoint=fromSearch&rentalIndex=5217
480603,Maistraatinkatu 7,20750,Turku,,0,kerrostalo,3H+K,658,76.5,1977,533.4,-124.6,81.06%,TVT Asunnot Oy,/vuokra-asunto/turku/lauste/kerrostalo/kolmio/480603?entryPoint=fromSearch&rentalIndex=2743
461550,Kartanonkatu 6,30100,Forssa,,0,kerrostalo,"3 h, k",620,71,1963,502.6,-117.4,81.06%,"SKV Kiinteistönvälitys, Forssa",/vuokra-asunto/forssa/keskusta/kerrostalo/kolmio/461550?entryPoint=fromSearch&rentalIndex=5756
483754,Puijonsarventie 61,70260,Kuopio,,0,kerrostalo,3h+k+s+lasitettu p,818.37,71.5,1997,663.55,-154.82,81.08%,OVV Asuntopalvelut Kuopio,/vuokra-asunto/kuopio/julkula/kerrostalo/kolmio/483754?entryPoint=fromSearch&rentalIndex=1151
474778,Savonkatu 3,20740,Turku,,0,kerrostalo,2H+K+S,646,63,1988,523.8,-122.2,81.08%,TVT Asunnot Oy,/vuokra-asunto/turku/harittu/kerrostalo/kaksio/474778?entryPoint=fromSearch&rentalIndex=4389
483714,Tutkijankatu 7,33720,Tampere,,0,kerrostalo,"3h,k,s,vh,p",880,78,2013,713.6,-166.4,81.09%,Realia Asuntovuokraus Tampere,/vuokra-asunto/tampere/hervanta/kerrostalo/kolmio/483714?entryPoint=fromSearch&rentalIndex=1180
483707,Käpsänkatu 6,21200,Raisio,,0,kerrostalo,"3h,k,kph",657.78,76.5,1978,533.4,-124.38,81.09%,Realia Asuntovuokraus Turku,/vuokra-asunto/raisio/vaisaari/kerrostalo/kolmio/483707?entryPoint=fromSearch&rentalIndex=1175
483045,Murkionkatu 3 a 1,20740,Turku,,0,kerrostalo,2h+k+vh+kph,650,63.5,1985,527.1,-122.9,81.09%,,/vuokra-asunto/turku/koivula/kerrostalo/kaksio/483045?entryPoint=fromSearch&rentalIndex=1612
480602,Raadinkatu 4,20750,Turku,,0,kerrostalo,2H+K,530,58,1980,429.8,-100.2,81.09%,TVT Asunnot Oy,/vuokra-asunto/turku/lauste/kerrostalo/kaksio/480602?entryPoint=fromSearch&rentalIndex=2742
479576,Soukantie 14 A,02360,Espoo,,1,kerrostalo,2h + k + kph + wc + lasitettu,795,61.5,1973,644.85,-150.15,81.11%,Vuokraturva Oy LKV [A],/vuokra-asunto/espoo/soukka/kerrostalo/kaksio/479576?entryPoint=fromSearch&rentalIndex=3073
481696,Tavintie 11,40400,Jyväskylä,,0,kerrostalo,3H+K+S,874.89,77.5,1996,709.75,-165.14,81.12%,Ovenia Isännöinti Oy,/vuokra-asunto/jyvaskyla/halssila/kerrostalo/kolmio/481696?entryPoint=fromSearch&rentalIndex=2284
483481,Mustarastaantie 16 B,36220,Kangasala,,0,omakotitalo,1h+k+vh+terassi+sauna,440,45,1969,357,-83,81.14%,,/vuokra-asunto/kangasala/suorama/omakotitalo/yksio/483481?entryPoint=fromSearch&rentalIndex=1335
484015,Tervakukkakuja 7 B,90580,Oulu,,0,kerrostalo,"2h,kk,kh",440,45,1973,357,-83,81.14%,OVV Asuntopalvelut,/vuokra-asunto/oulu/rajakyla/kerrostalo/kaksio/484015?entryPoint=fromSearch&rentalIndex=961
456659,Ylipäänkatu 2,95400,Tornio,,0,kerrostalo,"3h,k",653.88,76,1975,530.6,-123.28,81.15%,"SKV Kiinteistönvälitys, Tornio",/vuokra-asunto/tornio/kerrostalo/kolmio/456659?entryPoint=fromSearch&rentalIndex=5929
481131,Asemamestarinkatu 2 as 23,28100,Pori,,0,kerrostalo,2h+k+s+p,680,57,2004,551.9,-128.1,81.16%,"Länsi-Suomen OP-Kiinteistökeskus Oy LKV, Pori",/vuokra-asunto/pori/karjaranta/kerrostalo/kaksio/481131?entryPoint=fromSearch&rentalIndex=2523
480599,Suurpäänkatu 31,20610,Turku,,0,kerrostalo,2H+K,533,58.5,1979,432.6,-100.4,81.16%,TVT Asunnot Oy,/vuokra-asunto/turku/varissuo/kerrostalo/kaksio/480599?entryPoint=fromSearch&rentalIndex=2739
484838,Heinämutka 10,40250,Jyväskylä,,0,kerrostalo,2H+KK+S,527.97,41,2003,428.7,-99.27,81.20%,Ovenia Isännöinti Oy,/vuokra-asunto/jyvaskyla/heinalampi/kerrostalo/kaksio/484838?entryPoint=fromSearch&rentalIndex=229
473191,Pieles 4,40340,Jyväskylä,,0,kerrostalo,3 h+k+kph+vh+p,650,75.5,1974,527.8,-122.2,81.20%,Keski-Suomen Vuokraisännät LKV,/vuokra-asunto/jyvaskyla/pupuhuhta/kerrostalo/kolmio/473191?entryPoint=fromSearch&rentalIndex=4650
484941,Metsäkuja 1,91800,Tyrnävä,,0,rivitalo,2h ja keittiö,550,61,1982,446.6,-103.4,81.20%,,/vuokra-asunto/tyrnava/tyrnava/rivitalo/kaksio/484941?entryPoint=fromSearch&rentalIndex=131
482553,Sammonkatu 24 A,60120,Seinäjoki,,0,kerrostalo,"2 h,k,s,p",580,55,1990,471,-109,81.21%,Etelä-Pohjanmaan OP-Kiinteistökeskus Oy LKV,/vuokra-asunto/seinajoki/pohja/kerrostalo/kaksio/482553?entryPoint=fromSearch&rentalIndex=1889
463656,Metsästystie 7 A 7,10650,Raasepori,,0,kerrostalo,1h+k,370.6,35,1971,301,-69.6,81.22%,Sp-Koti Länsi-Uudenmaan Asuntovälitys Oy,/vuokra-asunto/raasepori/ekenasstad/kerrostalo/yksio/463656?entryPoint=fromSearch&rentalIndex=5633
348940,Väinönkatu 8,24100,Salo,,0,kerrostalo,2H+KK+S,646.33,53.5,1999,524.95,-121.38,81.22%,YH Kodit Oy,/vuokra-asunto/salo/mokoinen/kerrostalo/kaksio/348940?entryPoint=fromSearch&rentalIndex=4331
483125,Rasinrinne 5,40320,Jyväskylä,,0,luhtitalo,3H+K+S,802.71,70,2004,652,-150.71,81.22%,Ovenia Isännöinti Oy,/vuokra-asunto/jyvaskyla/rasinrinne/luhtitalo/kolmio/483125?entryPoint=fromSearch&rentalIndex=1552
483706,Klaneettitie 12,00420,Helsinki,,1,kerrostalo,"2 h, k, kh, lasitettu parveke",750,57,1983,609.3,-140.7,81.24%,Realia Asuntovuokraus Helsinki,/vuokra-asunto/helsinki/kannelmaki/kerrostalo/kaksio/483706?entryPoint=fromSearch&rentalIndex=1174
480786,"Lumikonkatu 2, 6 ja 7",20240,Turku,,0,kerrostalo,2H+K,529,58,1967,429.8,-99.2,81.25%,TVT Asunnot Oy,/vuokra-asunto/turku/pansio/kerrostalo/kaksio/480786?entryPoint=fromSearch&rentalIndex=2661
480788,Lumikonkatu 1 ja 3,20240,Turku,,0,kerrostalo,2H+K,529,58,1970,429.8,-99.2,81.25%,TVT Asunnot Oy,/vuokra-asunto/turku/pansio/kerrostalo/kaksio/480788?entryPoint=fromSearch&rentalIndex=2663
471938,Tallimestarintie 23,02940,Espoo,,1,paritalo,"5 h, k, 2 x kh, sauna, piha ja",1200,93,1996,975.1,-224.9,81.26%,Realia Asuntovuokraus Helsinki,/vuokra-asunto/espoo/jarvenpera/paritalo/5h+/471938?entryPoint=fromSearch&rentalIndex=4884
474973,Ajurinkatu 32 A 13,65100,Vaasa,,0,kerrostalo,4h+k+p,920.76,82.5,1997,748.25,-172.51,81.26%,KOy Pikipruukki FAb,/vuokra-asunto/vaasa/keskusta/kerrostalo/4h/474973?entryPoint=fromSearch&rentalIndex=4333
484843,Vanhantullinkatu 6,90100,Oulu,,0,kerrostalo,3H+K+S,840,74,1998,682.8,-157.2,81.29%,Ovenia Isännöinti Oy,/vuokra-asunto/oulu/vanhatulli/kerrostalo/kolmio/484843?entryPoint=fromSearch&rentalIndex=234
484846,Peltolankaari 12,90230,Oulu,,0,kerrostalo,1H+TK+S,569.96,45.5,1999,463.35,-106.61,81.30%,Ovenia Isännöinti Oy,/vuokra-asunto/oulu/peltola/kerrostalo/yksio/484846?entryPoint=fromSearch&rentalIndex=237
484127,Kyrönniemenkatu 2,57200,Savonlinna,,0,paritalo,3h+k+ph+wc,570,64,1920,463.4,-106.6,81.30%,Lkv Hannu Naukkarinen Oy,/vuokra-asunto/savonlinna/kyronniemi/paritalo/kolmio/484127?entryPoint=fromSearch&rentalIndex=879
481863,Asemieskatu 6,96100,Rovaniemi,,0,kerrostalo,3H+K+S,835,73.5,1995,678.95,-156.05,81.31%,Ovenia Isännöinti Oy,/vuokra-asunto/rovaniemi/kerrostalo/kolmio/481863?entryPoint=fromSearch&rentalIndex=2213
405112,Vanulanpolku 6,24260,Salo,,0,kerrostalo,2H+K,563,63,1981,457.8,-105.2,81.31%,VVO-kotikeskus Turku,/vuokra-asunto/salo/ollikkala/kerrostalo/kaksio/405112?entryPoint=fromSearch&rentalIndex=1089
474526,Vanulanpolku 6,24260,Salo,,0,kerrostalo,2H+K,563,63,1981,457.8,-105.2,81.31%,VVO-kotikeskus Turku,/vuokra-asunto/salo/ollikkala/kerrostalo/kaksio/474526?entryPoint=fromSearch&rentalIndex=4439
479028,Filpuntie 3,28130,Pori,,0,kerrostalo,3h+k,680,80,1983,553,-127,81.32%,Pohjanmaan Huoneistomyynti Oy,/vuokra-asunto/pori/impola/kerrostalo/kolmio/479028?entryPoint=fromSearch&rentalIndex=3270
482720,Yrjönkatu 27,28100,Pori,,0,omakotitalo,3H+K,680,80,1961,553,-127,81.32%,AR Isännöinti Oy,/vuokra-asunto/pori/keskusta/omakotitalo/kolmio/482720?entryPoint=fromSearch&rentalIndex=1788
425750,Heinäkatu 1,70820,Kuopio,,0,kerrostalo,3H+K,709,71,1991,576.6,-132.4,81.33%,VVO-kotikeskus Kuopio,/vuokra-asunto/kuopio/pirtti/kerrostalo/kolmio/425750?entryPoint=fromSearch&rentalIndex=1154
484104,Pajulantie 9 B,51420,Mikkeli,,0,rivitalo,2 h+k,528.47,58,1983,429.8,-98.67,81.33%,Mikalo Oy,/vuokra-asunto/mikkeli/harjumaa/rivitalo/kaksio/484104?entryPoint=fromSearch&rentalIndex=906
465713,Viitalantie 4,62300,Kauhava,,0,rivitalo,1h +kk,370,35,1973,301,-69,81.35%,,/vuokra-asunto/kauhava/alaharma/rivitalo/yksio/465713?entryPoint=fromSearch&rentalIndex=5500
473599,Kotilahdentie 29,02580,Siuntio,,0,omakotitalo,oh+k+rt+3mh+2kh+2wc+sauna+takk,3390,343.5,2006,2757.95,-632.05,81.36%,Lea Jakama Oy LKV [A],/vuokra-asunto/siuntio/omakotitalo/5h+/473599?entryPoint=fromSearch&rentalIndex=4596
481307,Lustakuja 5 A 3,38200,Sastamala,,0,rivitalo,3 h+k+s,781.55,80,1986,636,-145.55,81.38%,Sastamalan Tilakeskus Liikelaitos,/vuokra-asunto/sastamala/marttila/rivitalo/kaksio/481307?entryPoint=fromSearch&rentalIndex=2448
465245,Rantakatu 2  B 20,67100,Kokkola,,0,kerrostalo,3 h + kt + s + parveke,966.76,87.5,2010,786.75,-180.01,81.38%,Lakea Oy,/vuokra-asunto/kokkola/kokkola/kerrostalo/kolmio/465245?entryPoint=fromSearch&rentalIndex=5532
484376,Tehtaankatu 20 B C 15,67100,Kokkola,,0,kerrostalo,2 h+k+s,734.92,63,1996,598.1,-136.82,81.38%,Lakea Oy,/vuokra-asunto/kokkola/keskusta/kerrostalo/kaksio/484376?entryPoint=fromSearch&rentalIndex=675
484541,Kurjentie 83,53650,Lappeenranta,,0,kerrostalo,"3h, k, p",672.6,79,1980,547.4,-125.2,81.39%,"SKV Kiinteistönvälitys, Lappeenranta",/vuokra-asunto/lappeenranta/mantyla/kerrostalo/kolmio/484541?entryPoint=fromSearch&rentalIndex=498
419229,Laamannintie 14 ja 17,90650,Oulu,,0,kerrostalo,3h+k+s,848,75,2002,690.5,-157.5,81.43%,SATO Vuokraus ja myynti / Oulu,/vuokra-asunto/oulu/laanila/kerrostalo/kolmio/419229?entryPoint=fromSearch&rentalIndex=4675
418581,Kauppakatu 13 A,94100,Kemi,,0,kerrostalo,"2h, k, kph, parveke",490,52.5,1963,399,-91,81.43%,"Kemin OP-Kiinteistökeskus Oy, LKV",/vuokra-asunto/kemi/sauvosaari/kerrostalo/kaksio/418581?entryPoint=fromSearch&rentalIndex=6496
480784,"Lumikonkatu 2, 6 ja 7",20240,Turku,,0,kerrostalo,4H+K,679,80,1967,553,-126,81.44%,TVT Asunnot Oy,/vuokra-asunto/turku/pansio/kerrostalo/4h/480784?entryPoint=fromSearch&rentalIndex=2659
480787,Lumikonkatu 1 ja 3,20240,Turku,,0,kerrostalo,4H+K,679,80,1970,553,-126,81.44%,TVT Asunnot Oy,/vuokra-asunto/turku/pansio/kerrostalo/4h/480787?entryPoint=fromSearch&rentalIndex=2662
472497,Koskikarintie 3,95420,Tornio,,0,rivitalo,3H+K+S,810,71,2007,659.7,-150.3,81.44%,Ovenia Isännöinti Oy,/vuokra-asunto/tornio/rivitalo/kolmio/472497?entryPoint=fromSearch&rentalIndex=4813
479118,Pesäpolku 3,40420,Jyväskylä,,0,rivitalo,4H+K+S,980,89,1998,798.3,-181.7,81.46%,Asokodit,/vuokra-asunto/jyvaskyla/jyska/rivitalo/4h/479118?entryPoint=fromSearch&rentalIndex=3240
480771,Rämsäläntie 5 A 1,12500,Janakkala,,0,kerrostalo,1 h + k + alkovi + vk + parv,335,30,1970,273,-62,81.49%,,/vuokra-asunto/janakkala/tervakoski/kerrostalo/yksio/480771?entryPoint=fromSearch&rentalIndex=2669
481602,Kyöstintie 1 B,33960,Pirkkala,,0,kerrostalo,3h + k + kph + p,699,83,1975,569.8,-129.2,81.52%,Vuokraturva Oy LKV [A],/vuokra-asunto/pirkkala/kyosti/kerrostalo/kolmio/481602?entryPoint=fromSearch&rentalIndex=2332
474269,Lukkosepänkatu 5 a,20320,Turku,,0,kerrostalo,4 h + kt + s + p,1026.16,94,2013,836.8,-189.36,81.55%,Asuntoverstas Vaula,/vuokra-asunto/turku/malikkala/kerrostalo/4h/474269?entryPoint=fromSearch&rentalIndex=4483
483715,Tutkijankatu 7,33720,Tampere,,0,kerrostalo,"3h,k,s,vh,p",875,78,2013,713.6,-161.4,81.55%,Realia Asuntovuokraus Tampere,/vuokra-asunto/tampere/hervanta/kerrostalo/kolmio/483715?entryPoint=fromSearch&rentalIndex=1181
474902,Rajametsäntie 26 E 43,00630,Helsinki,,1,kerrostalo,2h+k,980,61,1954,799.3,-180.7,81.56%,,/vuokra-asunto/helsinki/maunula/kerrostalo/kaksio/474902?entryPoint=fromSearch&rentalIndex=4357
483094,Salmenperä 7,96440,Rovaniemi,,0,kerrostalo,2H+KK,472,50,1980,385,-87,81.57%,VVO-kotikeskus Rovaniemi,/vuokra-asunto/rovaniemi/ounasrinne/kerrostalo/kaksio/483094?entryPoint=fromSearch&rentalIndex=1573
349856,Keskustie 5 b,49700,Miehikkälä,,0,kerrostalo,2h+k+ph+parveke,465,49,1958,379.4,-85.6,81.59%,Asunto Agentti,/vuokra-asunto/miehikkala/saivikkala/kerrostalo/kaksio/349856?entryPoint=fromSearch&rentalIndex=4864
456308,Kopparinkatu 6,40520,Jyväskylä,,0,kerrostalo,3H+K+S,888.63,79.5,1992,725.15,-163.48,81.60%,Ovenia Isännöinti Oy,/vuokra-asunto/jyvaskyla/kuokkala/kerrostalo/kolmio/456308?entryPoint=fromSearch&rentalIndex=5941
475856,Hopeakanavankatu 15,37500,Lempäälä,,0,kerrostalo,2h+kk+s,530,41.5,2014,432.55,-97.45,81.61%,Vuokrakotiin.net,/vuokra-asunto/lempaala/lempoinen/kerrostalo/kaksio/475856?entryPoint=fromSearch&rentalIndex=4163
450697,Väylätie 15 F,94400,Keminmaa,,0,kerrostalo,"2h,k,parv",530,58.5,1978,432.6,-97.4,81.62%,"Kemin OP-Kiinteistökeskus Oy, LKV",/vuokra-asunto/keminmaa/kerrostalo/kaksio/450697?entryPoint=fromSearch&rentalIndex=6112
480604,Kirjurinkatu 3,20750,Turku,,0,kerrostalo,2H+K,530,58.5,1976,432.6,-97.4,81.62%,TVT Asunnot Oy,/vuokra-asunto/turku/lauste/kerrostalo/kaksio/480604?entryPoint=fromSearch&rentalIndex=2744
484925,Telluskatu 5 A 16,11130,Riihimäki,,0,kerrostalo,2 h+k+kph+lasitettu parveke,530,58.5,1978,432.6,-97.4,81.62%,,/vuokra-asunto/riihimaki/peltosaari/kerrostalo/kaksio/484925?entryPoint=fromSearch&rentalIndex=151
445480,Valkiasvuorenkatu 24,20360,Turku,,0,rivitalo,3h+k+s,978,89,1995,798.3,-179.7,81.63%,"TA-Asunnot Oy, Turku",/vuokra-asunto/turku/karsamaki/rivitalo/kolmio/445480?entryPoint=fromSearch&rentalIndex=6228
467895,Tuomolantie 10 B,26820,Rauma,,0,kerrostalo,"3h, k",650,76,1972,530.6,-119.4,81.63%,"Länsi-Suomen OP-Kiinteistökeskus Oy LKV, Rauma",/vuokra-asunto/rauma/sampaanala/kerrostalo/kolmio/467895?entryPoint=fromSearch&rentalIndex=5330
478408,Ruoripolku 1,26200,Rauma,,0,kerrostalo,3 h + k,650,76,1979,530.6,-119.4,81.63%,SKV Rauma,/vuokra-asunto/rauma/merirauma/kerrostalo/kolmio/478408?entryPoint=fromSearch&rentalIndex=3490
477852,Juteinintie 6,13720,Hattula,,0,rivitalo,3H+K+S,860,76.5,2001,702.05,-157.95,81.63%,AVAIN Asumisoikeus Oy,/vuokra-asunto/hattula/parola/rivitalo/kolmio/477852?entryPoint=fromSearch&rentalIndex=3695
479736,Vaalantie 29,20750,Turku,,0,rivitalo,4H+K+S,884,93,1991,721.8,-162.2,81.65%,TVT Asunnot Oy,/vuokra-asunto/turku/vaala/rivitalo/4h/479736?entryPoint=fromSearch&rentalIndex=3034
470448,Tuulihaukantie 1,90250,Oulu,,0,kerrostalo,"2h,k,kh,parv",540,60,1972,441,-99,81.67%,Kiinteistötahkola | Vuokra-asunnot,/vuokra-asunto/oulu/kaukovainio/kerrostalo/kaksio/470448?entryPoint=fromSearch&rentalIndex=5077
472567,Tuulihaukantie 3,90250,Oulu,,0,kerrostalo,"2h,k,kh,parv",540,60,1972,441,-99,81.67%,Kiinteistötahkola | Vuokra-asunnot,/vuokra-asunto/oulu/kaukovainio/kerrostalo/kaksio/472567?entryPoint=fromSearch&rentalIndex=4798
481970,Tuulihaukantie 3,90250,Oulu,,0,kerrostalo,"2h,k,kh,parv",540,60,1972,441,-99,81.67%,Kiinteistötahkola | Vuokra-asunnot,/vuokra-asunto/oulu/kaukovainio/kerrostalo/kaksio/481970?entryPoint=fromSearch&rentalIndex=2164
479341,Teljänkatu,32800,Kokemäki,,0,paritalo,2h+k+wc/suihku,300,25,1900,245,-55,81.67%,Rimeno Oy,/vuokra-asunto/kokemaki/tulkkila/paritalo/kaksio/479341?entryPoint=fromSearch&rentalIndex=3165
405828,Hehtokatu 6,20540,Turku,,0,paritalo,4h+k+s,1015,93,1998,829.1,-185.9,81.68%,SATO Vuokraus ja myynti / Turku,/vuokra-asunto/turku/halinen/paritalo/4h/405828?entryPoint=fromSearch&rentalIndex=4123
477943,Bäljarsintie 23,10320,Raasepori,,0,kerrostalo,2h+k,550,61.5,1981,449.4,-100.6,81.71%,,/vuokra-asunto/raasepori/baljars/kerrostalo/kaksio/477943?entryPoint=fromSearch&rentalIndex=3663
484048,Nuolihaukantie 1,90250,Oulu,,0,kerrostalo,"2h,k,kh,lasit.parveke",550,61.5,1973,449.4,-100.6,81.71%,Kiinteistötahkola | Vuokra-asunnot,/vuokra-asunto/oulu/kaukovainio/kerrostalo/kaksio/484048?entryPoint=fromSearch&rentalIndex=948
470378,Kaivokatu 12 B 30,48100,Kotka,,0,kerrostalo,2h+k+sauna+lasitettu parv.,656.54,55,2000,536.5,-120.04,81.72%,Keva,/vuokra-asunto/kotka/kotkansaari/kerrostalo/kaksio/470378?entryPoint=fromSearch&rentalIndex=5090
479707,Puskantie 24 A 10,65320,Vaasa,,0,kerrostalo,4h+k+s+p,1028.67,94.5,1997,840.65,-188.02,81.72%,KOy Pikipruukki FAb,/vuokra-asunto/vaasa/huutoniemi/kerrostalo/4h/479707?entryPoint=fromSearch&rentalIndex=3039
469387,Koulukatu 23,48100,Kotka,,0,kerrostalo,3H+K,840,74.5,2013,686.65,-153.35,81.74%,Ovenia Isännöinti Oy,/vuokra-asunto/kotka/kotkansaari/kerrostalo/kolmio/469387?entryPoint=fromSearch&rentalIndex=5216
475549,Ahterikatu 10 A,20810,Turku,,0,kerrostalo,3h + k + kph + wc + s + vh + p,929.25,84,1995,759.8,-169.45,81.76%,Vuokraturva Oy LKV [A],/vuokra-asunto/turku/majakkaranta/kerrostalo/kolmio/475549?entryPoint=fromSearch&rentalIndex=4235
478036,Takajärventie 1 as 6,94700,Kemi,,0,rivitalo,3h+k+kph,690,82,1967,564.2,-125.8,81.77%,Kiinteistönvälitys Alagroup Oy LKV,/vuokra-asunto/kemi/syvakangas/rivitalo/kolmio/478036?entryPoint=fromSearch&rentalIndex=3634
484156,Santalannotkontie,71800,Siilinjärvi,,0,omakotitalo,3h+k+sauna+autotallit,950,120,1972,777,-173,81.79%,OVV Asuntopalvelut Kuopio,/vuokra-asunto/siilinjarvi/toivala/omakotitalo/kolmio/484156?entryPoint=fromSearch&rentalIndex=846
422156,Luolakatu 1,33710,Tampere,,0,kerrostalo,4H+K+S,994.86,91,1994,813.7,-181.16,81.79%,Asokodit,/vuokra-asunto/tampere/kaukajarvi/kerrostalo/4h/422156?entryPoint=fromSearch&rentalIndex=5327
484592,Vanha Alskatintie 5 A,65280,Vaasa,,0,luhtitalo,"2 h, kk, s",590,48,2011,482.6,-107.4,81.80%,Seinäjoen Kotijoukkue Oy,/vuokra-asunto/vaasa/gerby/luhtitalo/kaksio/484592?entryPoint=fromSearch&rentalIndex=458
482290,Laitolahdenkatu 1 A,37120,Nokia,,0,kerrostalo,3h+k+s+parveke,750,65,2001,613.5,-136.5,81.80%,,/vuokra-asunto/nokia/vihola/kerrostalo/kolmio/482290?entryPoint=fromSearch&rentalIndex=2024
479848,Ahlströminkatu 12 B 19,78250,Varkaus,,0,kerrostalo,2h+k,494.5,53.5,1954,404.6,-89.9,81.82%,Kiinteistö Oy Egantti,/vuokra-asunto/varkaus/paivionsaari/kerrostalo/kaksio/479848?entryPoint=fromSearch&rentalIndex=2982
431949,Sepänharjuntie,33470,Ylöjärvi,,0,luhtitalo,3H+K+S,843.88,75,2001,690.5,-153.38,81.82%,YH Kodit Oy,/vuokra-asunto/ylojarvi/makkyla/luhtitalo/kolmio/431949?entryPoint=fromSearch&rentalIndex=6406
473447,Kyyhkysmäki 16,02650,Espoo,,1,kerrostalo,"2 h, k, sauna, parveke",830,59,1995,679.3,-150.7,81.84%,Realia Asuntovuokraus Helsinki,/vuokra-asunto/espoo/kerrostalo/kaksio/473447?entryPoint=fromSearch&rentalIndex=4626
484065,Oksojankuja 2,80260,Joensuu,,0,kerrostalo,3H+K+S,824.86,73,1997,675.1,-149.76,81.84%,Ovenia Isännöinti Oy,/vuokra-asunto/joensuu/karsikko/kerrostalo/kolmio/484065?entryPoint=fromSearch&rentalIndex=938
468078,Kivikkotie 59,01390,Vantaa,,1,kerrostalo,5H+K+S,1600,131.5,2008,1310.05,-289.95,81.88%,AVAIN Asumisoikeus Oy,/vuokra-asunto/vantaa/ilola/kerrostalo/5h+/468078?entryPoint=fromSearch&rentalIndex=5314
365932,Tellervontie 5,90570,Oulu,,0,kerrostalo,2H+K,535,59.5,1977,438.2,-96.8,81.91%,VVO-kotikeskus Oulu,/vuokra-asunto/oulu/kaijonharju/kerrostalo/kaksio/365932?entryPoint=fromSearch&rentalIndex=385
480472,Valkeisentie 24,79700,Heinävesi,,0,omakotitalo,Tupakeittiö ja makuuhuone,470,50,1954,385,-85,81.91%,"SKV Kiinteistönvälitys, Varkaus",/vuokra-asunto/heinavesi/omakotitalo/kaksio/480472?entryPoint=fromSearch&rentalIndex=2786
483815,Toppolantie 4,14700,Hämeenlinna,,0,kerrostalo,2h+k,565.67,64,1975,463.4,-102.27,81.92%,Hämeenlinnan Asunnot Oy,/vuokra-asunto/hameenlinna/hauhon+kirkonkyla/kerrostalo/kaksio/483815?entryPoint=fromSearch&rentalIndex=1115
484472,Puulinnankatu 8,90570,Oulu,,0,luhtitalo,2H+KK+S,575,46.5,2001,471.05,-103.95,81.92%,Ovenia Isännöinti Oy,/vuokra-asunto/oulu/linnanmaa/luhtitalo/kaksio/484472?entryPoint=fromSearch&rentalIndex=582
455386,Ylämyllyntie 12,02740,Espoo,,1,kerrostalo,4H+K+S,1100,84.5,2003,901.15,-198.85,81.92%,AVAIN Asumisoikeus Oy,/vuokra-asunto/espoo/karhusuo/kerrostalo/4h/455386?entryPoint=fromSearch&rentalIndex=5966
476294,Pelttarinkatu 2,20610,Turku,,0,kerrostalo,3H+K,610,70.5,1980,499.8,-110.2,81.93%,TVT Asunnot Oy,/vuokra-asunto/turku/varissuo/kerrostalo/kolmio/476294?entryPoint=fromSearch&rentalIndex=4090
465388,Torikatu 11 B,38700,Kankaanpää,,0,kerrostalo,1h+kk,340,31,1951,278.6,-61.4,81.94%,AR Isännöinti Oy,/vuokra-asunto/kankaanpaa/keskusta/kerrostalo/yksio/465388?entryPoint=fromSearch&rentalIndex=5524
482981,Rovakatu 14,96100,Rovaniemi,,0,kerrostalo,"2h+k+s+p, 59,5m2",696.8,59.5,2000,571.15,-125.65,81.97%,Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen),/vuokra-asunto/rovaniemi/keskusta/kerrostalo/kaksio/482981?entryPoint=fromSearch&rentalIndex=1651
473430,Schaumanin Puistotie 6,40100,Jyväskylä,,0,kerrostalo,3h+k+s,833,74,1996,682.8,-150.2,81.97%,Realia Asuntovuokraus Jyväskylä,/vuokra-asunto/jyvaskyla/lutakko/kerrostalo/kolmio/473430?entryPoint=fromSearch&rentalIndex=4625
420910,Hinkalokatu 3,20540,Turku,,0,rivitalo,2H+K+S,767,67,1994,628.9,-138.1,81.99%,VVO-kotikeskus Turku,/vuokra-asunto/turku/halinen/rivitalo/kaksio/420910?entryPoint=fromSearch&rentalIndex=3487
461686,Harjutie 8 A 3,15880,Hollola,,0,rivitalo,3h+k+s,912.44,82.5,2005,748.25,-164.19,82.01%,"TA-Asumisoikeus Oy, Lahti",/vuokra-asunto/hollola/tyotjarvi/rivitalo/kolmio/461686?entryPoint=fromSearch&rentalIndex=5750
464067,Keltamotie 37 B,01300,Vantaa,,1,paritalo,"2h,k,kph,s,erillinenwc,vh,piha",820,65,1980,672.5,-147.5,82.01%,"Kallion Habita Oy, Kallio",/vuokra-asunto/vantaa/tikkurila/paritalo/kaksio/464067?entryPoint=fromSearch&rentalIndex=5604
472568,Tuulihaukantie 3,90250,Oulu,,0,kerrostalo,"3h,kk,kh,parv",640,75,1972,525,-115,82.03%,Kiinteistötahkola | Vuokra-asunnot,/vuokra-asunto/oulu/kaukovainio/kerrostalo/kolmio/472568?entryPoint=fromSearch&rentalIndex=4799
