"","municipality","aid","street_address","postal_code","population","is capital area","building","description","rent","size","build_year","tax value","euromääräinen erotus","suhteellinen erotus","rental_service","url","rent_per_sqm","geo.lat","geo_lontest","lat","lon","mun_lat","mun_lon","geodistance_m","distance_to_hel","avg_size","avg_geodistance","avg_rent","avg_rent_per_sqm","diff_to_avg_price","diff_to_avg_price_per_sqm","geo.lon","geo.lat","mun_geo.lon","mun_geo.lat"
"4198","Turku",474783,"Karvataskunkatu 32","20610",NA,0,"kerrostalo","3H+K",620,76,1982,530.6,-89.4,"85.58%","TVT Asunnot Oy","/vuokra-asunto/turku/varissuo/kerrostalo/kolmio/474783?entryPoint=fromSearch&rentalIndex=4392",8.1578947368421,60.4502034,60.4502034,22.3600431,60.4502034,22.2666302,60.4518126,5144.45533359203,145895.250231581,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-106.983896396396,-3.82759068992537,22.3600431,60.4502034,22.2666302,60.4518126
"4199","Turku",473843,"Kingelininkatu 2","20700",NA,0,"kerrostalo","2 h, k, s, p",748,63,1995,598.1,-149.9,"79.96%","Realia Asuntovuokraus Turku","/vuokra-asunto/turku/vahaheikkila/kerrostalo/kaksio/473843?entryPoint=fromSearch&rentalIndex=4547",11.8730158730159,60.441331,60.441331,22.2813518,60.441331,22.2666302,60.4518126,1421.47490956325,149963.283667283,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,21.0161036036036,-0.112469553751598,22.2813518,60.441331,22.2666302,60.4518126
"4200","Turku",454686,"Lipunkantajankatu 9","20360",NA,0,"kerrostalo","2H+K+S",600,62.5,1993,594.25,-5.75,"99.04%","TVT Asunnot Oy","/vuokra-asunto/turku/runosmaki/kerrostalo/kaksio/454686?entryPoint=fromSearch&rentalIndex=5990",9.6,60.493507,60.493507,22.2606804,60.493507,22.2666302,60.4518126,4657.1138972275,152237.657589514,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-126.983896396396,-2.38548542676747,22.2606804,60.493507,22.2666302,60.4518126
"4201","Turku",468720,"Laureuksenkatu 6","20320",NA,0,"kerrostalo","2H+KK+S",545,48,1998,482.6,-62.4,"88.55%","TVT Asunnot Oy","/vuokra-asunto/turku/lansinummi/kerrostalo/kaksio/468720?entryPoint=fromSearch&rentalIndex=4106",11.3541666666667,60.4900154,60.4900154,22.2420626,60.4900154,22.2666302,60.4518126,4465.92407948086,153153.514089705,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-181.983896396396,-0.631318760100806,22.2420626,60.4900154,22.2666302,60.4518126
"4202","Turku",474777,"Suurpäänkatu 31","20610",NA,0,"kerrostalo","3H+K",634,76,1979,530.6,-103.4,"83.69%","TVT Asunnot Oy","/vuokra-asunto/turku/varissuo/kerrostalo/kolmio/474777?entryPoint=fromSearch&rentalIndex=4388",8.3421052631579,60.4493829,60.4493829,22.3524472,60.4493829,22.2666302,60.4518126,4731.07234366906,146287.607748616,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-92.9838963963964,-3.64338016360958,22.3524472,60.4493829,22.2666302,60.4518126
"4203","Turku",480503,"Reelinkikatu 7","20810",NA,0,"kerrostalo","2h+k+s+p",674,61.5,1998,586.55,-87.45,"87.03%","Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen)","/vuokra-asunto/turku/majakkaranta/kerrostalo/kaksio/480503?entryPoint=fromSearch&rentalIndex=2772",10.9593495934959,60.428125,60.428125,22.2361174,60.428125,22.2666302,60.4518126,3128.57454774418,152157.521325721,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-52.9838963963964,-1.02613583327154,22.2361174,60.428125,22.2666302,60.4518126
"4204","Turku",421964,"Lonttistentie 9","20100",NA,0,"kerrostalo","2H+KK",641,44.5,1991,401.7,-239.3,"62.67%","VVO-kotikeskus Turku","/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/421964?entryPoint=fromSearch&rentalIndex=2861",14.4044943820225,60.4592576,60.4592576,22.2749136,60.4592576,22.2666302,60.4518126,946.520385272554,150686.884638393,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-85.9838963963964,2.419008955255,22.2749136,60.4592576,22.2666302,60.4518126
"4205","Turku",481509,"Kukolantie 3","20900",NA,0,"rivitalo","3H+K+S",947,77.5,1998,709.75,-237.25,"74.95%","VVO-kotikeskus Turku","/vuokra-asunto/turku/kukola/rivitalo/kolmio/481509?entryPoint=fromSearch&rentalIndex=2364",12.2193548387097,60.4104125,60.4104125,22.2331054,60.4104125,22.2666302,60.4518126,4968.55593022878,152000.573850931,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,220.016103603604,0.233869411942205,22.2331054,60.4104125,22.2666302,60.4518126
"4206","Turku",472652,"Sirkkalankatu 10","20500",NA,0,"kerrostalo","2h+kk+kh+s.",570,41,1995,428.7,-141.3,"75.21%",NA,"/vuokra-asunto/turku/keskusta+itainen/kerrostalo/kaksio/472652?entryPoint=fromSearch&rentalIndex=4833",13.9024390243902,60.4486756,60.4486756,22.2860686,60.4486756,22.2666302,60.4518126,1125.53678360976,149859.245439481,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-156.983896396396,1.91695359762277,22.2860686,60.4486756,22.2666302,60.4518126
"4207","Turku",456574,"Helsinginkatu 13","20500",NA,0,"kerrostalo","2H+KK",892.64,59.5,2012,571.15,-321.49,"63.98%","YH Kodit Oy","/vuokra-asunto/turku/kerrostalo/kaksio/456574?entryPoint=fromSearch&rentalIndex=5933",15.0023529411765,60.4595585,60.4595585,22.2794237,60.4595585,22.2666302,60.4518126,1113.78652558503,150449.975016436,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,165.656103603604,3.016867514409,22.2794237,60.4595585,22.2666302,60.4518126
"4208","Turku",900702,"Valpuri Innamaan katu 8","20610",NA,0,"kerrostalo","2h+k",541,58.5,1977,432.6,-108.4,"79.96%","SATO Vuokraus ja myynti / Turku","/vuokra-asunto/turku/varissuo/kerrostalo/kaksio/900702?entryPoint=fromSearch&rentalIndex=2676",9.24786324786325,60.4418796,60.4418796,22.3645328,60.4418796,22.2666302,60.4518126,5501.59469930047,145474.599681014,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-185.983896396396,-2.73762217890422,22.3645328,60.4418796,22.2666302,60.4518126
"4209","Turku",474156,"Kivenhakkaajankatu 4 C","20700",NA,0,"kerrostalo","5h + k + 2 parveketta",980,99,1963,659.4,-320.6,"67.29%","Asuntoverstas Vaula","/vuokra-asunto/turku/kerrostalo/5h+/474156?entryPoint=fromSearch&rentalIndex=4498",9.8989898989899,60.4421029,60.4421029,22.2692202,60.4421029,22.2666302,60.4518126,1091.20679287205,150635.693184542,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,253.016103603604,-2.08649552777757,22.2692202,60.4421029,22.2666302,60.4518126
"4210","Turku",476991,"Sävelkuja 1 A","20740",NA,0,"kerrostalo","2h+kk+s+p (lasitettu)",590,45,2003,459.5,-130.5,"77.88%","Turun Seudun OP-Kiinteistökeskus Vuokravälitys","/vuokra-asunto/turku/koivula/kerrostalo/kaksio/476991?entryPoint=fromSearch&rentalIndex=3908",13.1111111111111,60.418183,60.418183,22.300364,60.418183,22.2666302,60.4518126,4182.17628735325,148482.759382352,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-136.983896396396,1.12562568434364,22.300364,60.418183,22.2666302,60.4518126
"4211","Turku",476418,"Friskinpolku 7 A","20360",NA,0,"kerrostalo","4h + k + kph + lasitettu p",720,94,1978,631.4,-88.6,"87.69%","Vuokraturva Oy LKV [A]","/vuokra-asunto/turku/runosmaki/kerrostalo/4h/476418?entryPoint=fromSearch&rentalIndex=4050",7.65957446808511,60.4902461,60.4902461,22.2621571,60.4902461,22.2666302,60.4518126,4289.33284958211,152079.93365875,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-6.9838963963964,-4.32591095868236,22.2621571,60.4902461,22.2666302,60.4518126
"4212","Turku",480601,"Raatimiehenpolku 7","20750",NA,0,"kerrostalo","3H+K",650,76.5,1977,533.4,-116.6,"82.06%","TVT Asunnot Oy","/vuokra-asunto/turku/lauste/kerrostalo/kolmio/480601?entryPoint=fromSearch&rentalIndex=2741",8.49673202614379,60.4342962,60.4342962,22.3494352,60.4342962,22.2666302,60.4518126,4958.81516937798,146134.485109537,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-76.9838963963964,-3.48875340062368,22.3494352,60.4342962,22.2666302,60.4518126
"4213","Turku",480788,"Lumikonkatu 1 ja 3","20240",NA,0,"kerrostalo","2H+K",529,58,1970,429.8,-99.2,"81.25%","TVT Asunnot Oy","/vuokra-asunto/turku/pansio/kerrostalo/kaksio/480788?entryPoint=fromSearch&rentalIndex=2663",9.12068965517241,60.4498213,60.4498213,22.175799,60.4498213,22.2666302,60.4518126,5004.18668584314,155849.038086199,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-197.983896396396,-2.86479577159506,22.175799,60.4498213,22.2666302,60.4518126
"4214","Turku",468408,"Autistenkatu 7","20300",NA,0,"kerrostalo","2h+k+s",829,61.5,2007,586.55,-242.45,"70.75%","Ovenia (Keskinäinen Eläkevakuutusyhtiö Etera)","/vuokra-asunto/turku/raunistula/kerrostalo/kaksio/468408?entryPoint=fromSearch&rentalIndex=5291",13.479674796748,60.4614388,60.4614388,22.267314,60.4614388,22.2666302,60.4518126,1073.21120122299,151144.338714715,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,102.016103603604,1.4941893699805,22.267314,60.4614388,22.2666302,60.4518126
"4215","Turku",483474,"Stoltinkatu 8 D 52","20360",NA,0,"kerrostalo","3h+k",750,79,1976,547.4,-202.6,"72.99%",NA,"/vuokra-asunto/turku/runosmaki/kerrostalo/kolmio/483474?entryPoint=fromSearch&rentalIndex=1365",9.49367088607595,60.4873585,60.4873585,22.2643539,60.4873585,22.2666302,60.4518126,3962.51120018163,151893.116472519,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,23.0161036036036,-2.49181454069152,22.2643539,60.4873585,22.2666302,60.4518126
"4216","Turku",465126,"Yliopistonkatu 32 C","20100",NA,0,"kerrostalo","1h,kk,kph",550,33,1962,289.8,-260.2,"52.69%","Aktia Kiinteistönvälitys Oy, Turku, Aktia Fastighetsförmedling Ab, Åbo","/vuokra-asunto/turku/keskusta/kerrostalo/yksio/465126?entryPoint=fromSearch&rentalIndex=2728",16.6666666666667,60.4489711,60.4489711,22.2573263,60.4489711,22.2666302,60.4518126,602.051679284481,151419.68673773,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-176.983896396396,4.6811812398992,22.2573263,60.4489711,22.2666302,60.4518126
"4217","Turku",431253,"Raatimiehenpolku 7","20750",NA,0,"kerrostalo","2H+K",546,58.5,1977,432.6,-113.4,"79.23%","TVT Asunnot Oy","/vuokra-asunto/turku/lauste/kerrostalo/kaksio/431253?entryPoint=fromSearch&rentalIndex=2737",9.33333333333333,60.4342962,60.4342962,22.3494352,60.4342962,22.2666302,60.4518126,4958.81516937798,146134.485109537,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-180.983896396396,-2.65215209343414,22.3494352,60.4342962,22.2666302,60.4518126
"4218","Turku",459990,"Papinsalmenkatu 35 A","20900",NA,0,"rivitalo","4 h, k, rt, 2 khh, s, kph ym.",1250,174,2002,1452.8,202.8,"116.22%","Kiinteistönvälitys Pursiheimo Oy LKV","/vuokra-asunto/turku/papinsaari/rivitalo/4h/459990?entryPoint=fromSearch&rentalIndex=5807",7.18390804597701,60.3964724,60.3964724,22.2750821,60.3964724,22.2666302,60.4518126,6183.52693759745,149477.030000341,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,523.016103603604,-4.80157738079046,22.2750821,60.3964724,22.2666302,60.4518126
"4219","Turku",484783,"Humalistonkatu 7 a A","20100",NA,0,"kerrostalo","1h + kk + kph + lasitettu p",495,27,1956,256.2,-238.8,"51.76%","Vuokraturva Oy LKV [A]","/vuokra-asunto/turku/keskusta/kerrostalo/yksio/484783?entryPoint=fromSearch&rentalIndex=297",18.3333333333333,60.4511748,60.4511748,22.2585807,60.4511748,22.2666302,60.4518126,448.691161122029,151397.576443547,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-231.983896396396,6.34784790656586,22.2585807,60.4511748,22.2666302,60.4518126
"4220","Turku",465719,"Vuorentaantie 9","20300",NA,0,"omakotitalo","4h+k+s",1600,120,1952,777,-823,"48.56%",NA,"/vuokra-asunto/turku/ruohonpaa/omakotitalo/4h/465719?entryPoint=fromSearch&rentalIndex=5499",13.3333333333333,60.4640038,60.4640038,22.2357757,60.4640038,22.2666302,60.4518126,2174.33574286436,152901.982850551,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,873.016103603604,1.34784790656586,22.2357757,60.4640038,22.2666302,60.4518126
"4221","Turku",474565,"Tapulikatu 7 A","20810",NA,0,"kerrostalo","2h+kt+s",680,52,2011,513.4,-166.6,"75.50%","Turun Seudun OP-Kiinteistökeskus Vuokravälitys","/vuokra-asunto/turku/martti/kerrostalo/kaksio/474565?entryPoint=fromSearch&rentalIndex=4422",13.0769230769231,60.4389414,60.4389414,22.2521377,60.4389414,22.2666302,60.4518126,1641.07493473057,151497.614407444,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-46.9838963963964,1.0914376501556,22.2521377,60.4389414,22.2666302,60.4518126
"4222","Turku",444641,"Jyrkkälänkatu 2","20210",NA,0,"kerrostalo","3h+k",667,73.5,1974,516.6,-150.4,"77.45%","KOy Jyrkkälänpolku","/vuokra-asunto/turku/jyrkkala/kerrostalo/kolmio/444641?entryPoint=fromSearch&rentalIndex=6257",9.07482993197279,60.4598138,60.4598138,22.1995147,60.4598138,22.2666302,60.4518126,3799.47698177635,154770.946388557,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-59.9838963963964,-2.91065549479468,22.1995147,60.4598138,22.2666302,60.4518126
"4223","Turku",471128,"Ratapihankatu 43","20100",NA,0,"kerrostalo","2H+K",728,65,1950,469,-259,"64.42%","VVO-kotikeskus Turku","/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/471128?entryPoint=fromSearch&rentalIndex=4988",11.2,60.4526418,60.4526418,22.2499303,60.4526418,22.2666302,60.4518126,923.739228300305,151895.854255389,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,1.0161036036036,-0.785485426767472,22.2499303,60.4526418,22.2666302,60.4518126
"4224","Turku",484505,"Ketarantie 26","20100",NA,0,"kerrostalo","1h, kt, kph, ransk.p.",497,25.5,2011,309.35,-187.65,"62.24%","Realia Asuntovuokraus Turku","/vuokra-asunto/turku/kerrostalo/yksio/484505?entryPoint=fromSearch&rentalIndex=507",19.4901960784314,60.4590546,60.4590546,22.2704629,60.4590546,22.2666302,60.4518126,834.01435888146,150922.750829453,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-229.983896396396,7.5047106516639,22.2704629,60.4590546,22.2666302,60.4518126
"4225","Turku",480778,"Ankkurikylänkatu 12-14","20240",NA,0,"kerrostalo","2H+K",553,59.5,1992,571.15,18.15,"103.28%","TVT Asunnot Oy","/vuokra-asunto/turku/pansio/kerrostalo/kaksio/480778?entryPoint=fromSearch&rentalIndex=2668",9.29411764705882,60.4540925,60.4540925,22.1497172,60.4540925,22.2666302,60.4518126,6439.3737831847,157346.720549865,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-173.983896396396,-2.69136777970865,22.1497172,60.4540925,22.2666302,60.4518126
"4226","Turku",462260,"Emmauksenkatu 10 B","20380",NA,0,"rivitalo","4h+k+s",947.28,90.5,1994,809.85,-137.43,"85.49%","Turun Seudun OP-Kiinteistökeskus Vuokravälitys","/vuokra-asunto/turku/rantamaki/rivitalo/4h/462260?entryPoint=fromSearch&rentalIndex=5725",10.467182320442,60.4753319,60.4753319,22.3083274,60.4753319,22.2666302,60.4518126,3482.80440632993,149246.977564902,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,220.296103603604,-1.51830310632548,22.3083274,60.4753319,22.2666302,60.4518126
"4227","Turku",470168,"Ruohonpääntie 27 C","20320",NA,0,"kerrostalo","1h + kk + kph + vh + lasitettu",475,30,1990,306,-169,"64.42%","Vuokraturva Oy LKV [A]","/vuokra-asunto/turku/lansikeskus/kerrostalo/yksio/470168?entryPoint=fromSearch&rentalIndex=5114",15.8333333333333,60.4637306,60.4637306,22.2387966,60.4637306,22.2666302,60.4518126,2027.10458954989,152733.034809196,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-251.983896396396,3.84784790656586,22.2387966,60.4637306,22.2666302,60.4518126
"4228","Turku",479888,"Vanha Littoistentie 1","20540",NA,0,"kerrostalo","3 h, k, s, erill.wc, parv.",910,80,2000,729,-181,"80.11%","Realia Asuntovuokraus Turku","/vuokra-asunto/turku/nummi/kerrostalo/kolmio/479888?entryPoint=fromSearch&rentalIndex=2981",11.375,60.4524562,60.4524562,22.298654,60.4524562,22.2666302,60.4518126,1763.94747358028,149258.877153695,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,183.016103603604,-0.610485426767472,22.298654,60.4524562,22.2666302,60.4518126
"4229","Turku",467578,"Laitainen 7 as","20900",NA,0,"omakotitalo","3 h + k + s + patio + autopaik",848.87,78,1997,713.6,-135.27,"84.06%","Asuntoverstas Vaula","/vuokra-asunto/turku/hirvensalo/omakotitalo/kolmio/467578?entryPoint=fromSearch&rentalIndex=5360",10.8829487179487,60.3929135,60.3929135,22.2279919,60.3929135,22.2666302,60.4518126,6899.04861450994,151987.551541846,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,121.886103603604,-1.10253670881875,22.2279919,60.3929135,22.2666302,60.4518126
"4230","Turku",484945,"Linnankatu 35 B","20100",NA,0,"kerrostalo","2h+k+rp",600,59,1962,435.4,-164.6,"72.57%","OVV Turku","/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/484945?entryPoint=fromSearch&rentalIndex=128",10.1694915254237,60.4456157,60.4456157,22.2558835,60.4456157,22.2666302,60.4518126,909.195220298632,151428.905678663,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-126.983896396396,-1.81599390134374,22.2558835,60.4456157,22.2666302,60.4518126
"4231","Turku",986495,"Ratapihankatu 43","20100",NA,0,"kerrostalo","2H+K",724,65,1950,469,-255,"64.78%","VVO-kotikeskus Turku","/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/986495?entryPoint=fromSearch&rentalIndex=64",11.1384615384615,60.4526418,60.4526418,22.2499303,60.4526418,22.2666302,60.4518126,923.739228300305,151895.854255389,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-2.9838963963964,-0.847023888305934,22.2499303,60.4526418,22.2666302,60.4518126
"4232","Turku",355693,"Neitsyt Marian katu 2","20400",NA,0,"rivitalo","3h+k+s",983,86,2002,775.2,-207.8,"78.86%","SATO Vuokraus ja myynti / Turku","/vuokra-asunto/turku/yli-maaria/rivitalo/kolmio/355693?entryPoint=fromSearch&rentalIndex=5368",11.4302325581395,60.5378822,60.5378822,22.3098097,60.5378822,22.2666302,60.4518126,9879.24734470406,150775.614519628,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,256.016103603604,-0.555252868627937,22.3098097,60.5378822,22.2666302,60.4518126
"4233","Turku",484118,"Eerikinkatu 7a A","20100",NA,0,"kerrostalo","2 h + k",590,49,1936,379.4,-210.6,"64.31%","Asuntoverstas Vaula","/vuokra-asunto/turku/kerrostalo/kaksio/484118?entryPoint=fromSearch&rentalIndex=895",12.0408163265306,60.4526371,60.4526371,22.2719214,60.4526371,22.2666302,60.4518126,305.356671406184,150707.101792623,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-136.983896396396,0.0553308997631401,22.2719214,60.4526371,22.2666302,60.4518126
"4234","Turku",469718,"Lipunkantajankatu 5 b","20360",NA,0,"kerrostalo","3h+k+kph+p",707.52,75.5,1993,694.35,-13.17,"98.14%","Turun Seudun OP-Kiinteistökeskus Vuokravälitys","/vuokra-asunto/turku/runosmaki/kerrostalo/kolmio/469718?entryPoint=fromSearch&rentalIndex=5168",9.37112582781457,60.4925915,60.4925915,22.2610649,60.4925915,22.2666302,60.4518126,4553.8959808155,152194.917122728,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-19.4638963963964,-2.6143595989529,22.2610649,60.4925915,22.2666302,60.4518126
"4235","Turku",472045,"Valkiasvuorenkatu 24","20360",NA,0,"rivitalo","3h+k+s",999,89,1995,798.3,-200.7,"79.91%","TA-Asunnot Oy, Turku","/vuokra-asunto/turku/karsamaki/rivitalo/kolmio/472045?entryPoint=fromSearch&rentalIndex=4861",11.2247191011236,60.4797095,60.4797095,22.2802012,60.4797095,22.2666302,60.4518126,3196.68379969036,150861.500392967,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,272.016103603604,-0.760766325643877,22.2802012,60.4797095,22.2666302,60.4518126
"4236","Turku",480399,"Koulukatu 13 C","20100",NA,0,"kerrostalo","2h + k + kph + p",450,50,1962,385,-65,"85.56%","Vuokraturva Oy LKV [A]","/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/480399?entryPoint=fromSearch&rentalIndex=2823",9,60.4488274,60.4488274,22.2531648,60.4488274,22.2666302,60.4518126,812.348690093101,151641.819390181,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-276.983896396396,-2.98548542676747,22.2531648,60.4488274,22.2666302,60.4518126
"4237","Turku",480555,"Kardinaalinkatu 4","20540",NA,0,"kerrostalo","2H+K",545,60,1990,504,-41,"92.48%","TVT Asunnot Oy","/vuokra-asunto/turku/halinen/kerrostalo/kaksio/480555?entryPoint=fromSearch&rentalIndex=2764",9.08333333333333,60.4726285,60.4726285,22.3159773,60.4726285,22.2666302,60.4518126,3570.82435800413,148772.803386746,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-181.983896396396,-2.90215209343414,22.3159773,60.4726285,22.2666302,60.4518126
